angle,lift,drag,lift_to_drag
-5.0,-0.5483113556160755,0.033132060254590305,-16.549268334138965
-4.5,-0.4934802200544679,0.027937005078878696,-17.66403444682606
-4.0,-0.4386490844928604,0.023288797816399885,-18.83519655892093
-3.5,-0.3838179489312528,0.01918743846715388,-20.003605462411965
-3.0,-0.3289868133696453,0.01563292703114067,-21.04447955998938
-2.5,-0.27415567780803773,0.012625263508360266,-21.71484798131111
-2.0,-0.2193245422464302,0.010164447898812662,-21.577614881773375
-1.5,-0.16449340668482265,0.008250480202497858,-19.937434264131895
-1.0,-0.1096622711232151,0.006883360419415855,-15.931502121244641
-0.5,-0.05483113556160755,0.006063088549566654,-9.043433080905025
0.0,0.0,0.005789664592950253,0.0
0.5,0.05483113556160755,0.006063088549566654,9.043433080905025
1.0,0.1096622711232151,0.006883360419415855,15.931502121244641
1.5,0.16449340668482265,0.008250480202497858,19.937434264131895
2.0,0.2193245422464302,0.010164447898812662,21.577614881773375
2.5,0.27415567780803773,0.012625263508360266,21.71484798131111
3.0,0.3289868133696453,0.01563292703114067,21.04447955998938
3.5,0.3838179489312528,0.01918743846715388,20.003605462411965
4.0,0.4386490844928604,0.023288797816399885,18.83519655892093
4.5,0.4934802200544679,0.027937005078878696,17.66403444682606
5.0,0.5483113556160755,0.033132060254590305,16.549268334138965
5.5,0.6031424911776829,0.038873963343534705,15.515333125352502
6.0,0.6579736267392906,0.04516271434571193,14.568956633178168
6.5,0.7128047623008981,0.05199831326112194,13.708228548133452
7.0,0.7676358978625056,0.059380760089764756,12.92735048696051
7.5,0.8224670334241131,0.06731005483164035,12.219081316770776
8.0,0.8772981689857208,0.0757861974867488,11.575962353027624
8.5,0.9321293045473283,0.08480918805509002,10.990899994725092
9.0,0.9869604401089358,0.09437902653666402,10.457412799500798
9.5,1.0417915756705434,0.10449571293147085,9.969706377846897
10.0,1.096622711232151,0.11515924723951047,9.522663073260398
10.5,1.1514538467937585,0.12636962946078287,9.111792538341634
11.0,1.2062849823553659,0.13812685959528806,8.733167364332925
11.5,1.2611161179169736,0.15043093764302615,8.383356094672576
12.0,1.3159472534785812,0.16328186360399696,8.059359591032793
12.5,1.3707783890401886,0.17667963747820054,7.758553326267272
13.0,1.4256095246017961,0.190624259265637,7.478636402805341
13.5,1.4804406601634037,0.2051157289663062,7.2175872012555
14.0,1.5352717957250113,0.22015404658020826,6.973625148269391
14.5,1.5901029312866188,0.23573921210734308,6.745177932310093
15.0,1.6449340668482262,0.25187122554771063,6.530853467962481
15.5,1.6997652024098338,0.26855008690131116,6.329415946286685
16.0,1.7545963379714415,0.2857757961681444,6.139765373758505
16.5,1.8094274735330491,0.30354835334821045,5.960920076075637
17.0,1.8642586090946567,0.32186775844150933,5.7920017156158705
17.5,1.919089744656264,0.3407340114480409,5.632222437967304
18.0,1.9739208802178716,0.36014711236780533,5.4808738219230175
18.5,2.0287520157794794,0.3801070612008026,5.337317358352709
19.0,2.0835831513410867,0.40061385794703264,5.200976226879722
19.5,2.138414286902694,0.4216675026064954,5.071328176073092
