angle,lift,drag,lift_to_drag
-5.0,-0.8772981689857208,0.036413147733987114,-24.092895659412406
-4.5,-0.7895683520871487,0.030594685937190114,-25.807369087171107
-4.0,-0.7018385351885766,0.025388693803213847,-27.643743338215135
-3.5,-0.6141087182900046,0.02079517133205832,-29.531313230551763
-3.0,-0.5263789013914325,0.016814118523723526,-31.305768461709683
-2.5,-0.4386490844928604,0.013445535378209469,-32.62414416042948
-2.0,-0.3509192675942883,0.010689421895516152,-32.82864789362341
-1.5,-0.26318945069571625,0.008545778075643572,-30.797599512423073
-1.0,-0.17545963379714416,0.007014603918591727,-25.01347700218688
-0.5,-0.08772981689857208,0.006095899424360621,-14.391611605005076
0.0,0.0,0.005789664592950253,0.0
0.5,0.08772981689857208,0.006095899424360621,14.391611605005076
1.0,0.17545963379714416,0.007014603918591727,25.01347700218688
1.5,0.26318945069571625,0.008545778075643572,30.797599512423073
2.0,0.3509192675942883,0.010689421895516152,32.82864789362341
2.5,0.4386490844928604,0.013445535378209469,32.62414416042948
3.0,0.5263789013914325,0.016814118523723526,31.305768461709683
3.5,0.6141087182900046,0.02079517133205832,29.531313230551763
4.0,0.7018385351885766,0.025388693803213847,27.643743338215135
4.5,0.7895683520871487,0.030594685937190114,25.807369087171107
5.0,0.8772981689857208,0.036413147733987114,24.092895659412406
5.5,0.9650279858842927,0.04284407919360485,22.524185466176114
6.0,1.052757802782865,0.049887480316043335,21.102645315287816
6.5,1.1404876196814369,0.05754335110130253,19.819624645663385
7.0,1.2282174365800091,0.06581169154938252,18.66260245960101
7.5,1.315947253478581,0.07469250166028318,17.61819759985787
8.0,1.4036770703771533,0.08418578143400463,16.67356466219336
8.5,1.4914068872757253,0.0942915308705468,15.816976068861194
9.0,1.5791367041742974,0.1050097499699097,15.038000801133185
9.5,1.6668665210728695,0.11634043873209332,14.327490417251218
10.0,1.7545963379714415,0.1282835971570977,13.677480027495182
10.5,1.8423261548700136,0.1408392252449228,13.081058573463212
11.0,1.9300559717685855,0.15400732299556863,12.532235053680665
11.5,2.0177857886671577,0.16778789040903525,12.02581296986437
12.0,2.10551560556573,0.18218092748532258,11.557277891975607
12.5,2.193245422464302,0.19718643422443063,11.122699343343404
13.0,2.2809752393628737,0.21280441062635935,10.718646444635002
13.5,2.368705056261446,0.22903485669110896,10.342116001391146
14.0,2.4564348731600183,0.24587777241867928,9.990471480997538
14.5,2.54416469005859,0.26333315780907024,9.661391338736147
15.0,2.631894506957162,0.281401012862282,9.352825280146432
15.5,2.7196243238557343,0.3000813375783145,9.062957216211332
16.0,2.8073541407543066,0.31937413195716774,8.790173842666787
16.5,2.895083957652879,0.33927939599884177,8.533037938038424
17.0,2.9828137745514507,0.35979712970333644,8.290265619992217
17.5,3.0705435914500225,0.3809273330706518,8.060706924594774
18.0,3.158273408348595,0.402670006100788,7.843329178975603
18.5,3.246003225247167,0.425025148793745,7.637202726614134
19.0,3.333733042145739,0.4479927611495225,7.441488638324379
19.5,3.421462859044311,0.4715728431681209,7.255428103234777
