angle,lift,drag,lift_to_drag
-5.0,-0.5483113556160755,0.024929341556098293,-21.994618445184962
-4.5,-0.4934802200544679,0.021292802933100163,-23.17591636972046
-4.0,-0.4386490844928604,0.018039057849365,-24.31662940247744
-3.5,-0.3838179489312528,0.015168106304892792,-25.304276039220813
-3.0,-0.3289868133696453,0.012679948299683547,-25.94543807231894
-2.5,-0.27415567780803773,0.010574583833737262,-25.925907072897623
-2.0,-0.2193245422464302,0.008852012907053938,-24.776798740505246
-1.5,-0.16449340668482265,0.0075122355196335765,-21.89673183899939
-1.0,-0.1096622711232151,0.006555251671476175,-16.728918525033578
-0.5,-0.05483113556160755,0.005981061362581733,-9.167459124335018
0.0,0.0,0.005789664592950253,0.0
0.5,0.05483113556160755,0.005981061362581733,9.167459124335018
1.0,0.1096622711232151,0.006555251671476175,16.728918525033578
1.5,0.16449340668482265,0.0075122355196335765,21.89673183899939
2.0,0.2193245422464302,0.008852012907053938,24.776798740505246
2.5,0.27415567780803773,0.010574583833737262,25.925907072897623
3.0,0.3289868133696453,0.012679948299683547,25.94543807231894
3.5,0.3838179489312528,0.015168106304892792,25.304276039220813
4.0,0.4386490844928604,0.018039057849365,24.31662940247744
4.5,0.4934802200544679,0.021292802933100163,23.17591636972046
5.0,0.5483113556160755,0.024929341556098293,21.994618445184962
5.5,0.6031424911776829,0.028948673718359373,20.834892024610003
6.0,0.6579736267392906,0.03335079941988343,19.728871217012358
6.5,0.7128047623008981,0.038135718660670434,18.69126339648654
7.0,0.7676358978625056,0.04330343144072041,17.726906906057767
7.5,0.8224670334241131,0.04885393776003332,16.8352249815359
8.0,0.8772981689857208,0.05478723761860923,16.012819903293217
8.5,0.9321293045473283,0.06110333101644808,15.254967103125907
9.0,0.9869604401089358,0.06780221795354989,14.556462456509683
9.5,1.0417915756705434,0.07488389842991468,13.912090549687083
10.0,1.096622711232151,0.08234837244554241,13.316871708148884
10.5,1.1514538467937585,0.0901956400004331,12.76618079087004
11.0,1.2062849823553659,0.09842570109458673,12.255792632821894
11.5,1.2611161179169736,0.10703855572800339,11.781886529949142
12.0,1.3159472534785812,0.11603420390068296,11.341028845295812
12.5,1.3707783890401886,0.12541264561262547,10.930144901609431
13.0,1.4256095246017961,0.13517388086383098,10.546486610367435
13.5,1.4804406601634037,0.14531790965429942,10.187599475420908
14.0,1.5352717957250113,0.15584473198403087,9.851290936689011
14.5,1.5901029312866188,0.16675434785302523,9.53560103085355
15.0,1.6449340668482262,0.17804675726128252,9.238775769638396
15.5,1.6997652024098338,0.18972196020880286,8.959243308150086
16.0,1.7545963379714415,0.20177995669558615,8.695592796753845
16.5,1.8094274735330491,0.21422074672163238,8.446555719854233
17.0,1.8642586090946567,0.22704433028694157,8.210989487112858
17.5,1.919089744656264,0.24025070739151366,7.987863034796008
18.0,1.9739208802178716,0.2538398780353488,7.776244203611659
18.5,2.0287520157794794,0.2678118422184469,7.575288676460696
19.0,2.0835831513410867,0.28216659994080795,7.384230280189698
19.5,2.138414286902694,0.29690415120243185,7.202372476916648
