angle,lift,drag,lift_to_drag
-5.0,-0.8224670334241132,0.034499180037672314,-23.840190767606593
-4.5,-0.7402203300817018,0.029044372103175113,-25.485843779035644
-4.0,-0.6579736267392906,0.024163754477572373,-27.22977620675586
-3.5,-0.5757269233968793,0.01985732716086406,-28.993173085829717
-3.0,-0.49348022005446796,0.016125090153050196,-30.60325340017538
-2.5,-0.4112335167120566,0.012967043454130769,-31.713745555549476
-2.0,-0.3289868133696453,0.010383187064105782,-31.68456961609968
-1.5,-0.24674011002723398,0.008373520982975238,-29.466709467725426
-1.0,-0.16449340668482265,0.006938045210739136,-23.708898066880508
-0.5,-0.08224670334241133,0.006076759747397474,-13.534631409055715
0.0,0.0,0.005789664592950253,0.0
0.5,0.08224670334241133,0.006076759747397474,13.534631409055715
1.0,0.16449340668482265,0.006938045210739136,23.708898066880508
1.5,0.24674011002723398,0.008373520982975238,29.466709467725426
2.0,0.3289868133696453,0.010383187064105782,31.68456961609968
2.5,0.4112335167120566,0.012967043454130769,31.713745555549476
3.0,0.49348022005446796,0.016125090153050196,30.60325340017538
3.5,0.5757269233968793,0.01985732716086406,28.993173085829717
4.0,0.6579736267392906,0.024163754477572373,27.22977620675586
4.5,0.7402203300817018,0.029044372103175113,25.485843779035644
5.0,0.8224670334241132,0.034499180037672314,23.840190767606593
5.5,0.9047137367665243,0.04052817828106393,22.323079278133648
6.0,0.9869604401089359,0.04713136683335002,20.94062842689649
6.5,1.069207143451347,0.05430874569453052,19.68756836081795
7.0,1.1514538467937585,0.06206031486460548,18.553786736432766
7.5,1.2337005501361697,0.07038607434357488,17.527622639019743
8.0,1.3159472534785812,0.07928602413143873,16.597468064447664
8.5,1.3981939568209925,0.088760164228197,15.752494026783463
9.0,1.4804406601634037,0.0988084946338497,14.982929004731906
9.5,1.5626873635058152,0.1094310153483969,14.28011390126161
10.0,1.6449340668482264,0.1206277263718385,13.636450891710162
10.5,1.7271807701906376,0.13239862770417452,13.045307191927789
11.0,1.8094274735330487,0.14474371934540495,12.500904921581947
11.5,1.8916741768754606,0.15766300129552996,11.99821239816201
12.0,1.9739208802178718,0.17115647355454933,11.532843831283794
12.5,2.056167583560283,0.18522413612246313,11.100970028014187
13.0,2.138414286902694,0.19986598899927133,10.699240514155164
13.5,2.2206609902451055,0.21508203218497404,10.324716424174852
14.0,2.302907693587517,0.23087226567957117,9.974813071673731
14.5,2.385154396929928,0.24723668948306268,9.647250988180403
15.0,2.4674011002723395,0.2641753035954488,9.34001425072971
15.5,2.5496478036147505,0.28168810801672917,9.051315022014808
16.0,2.6318945069571624,0.29977510274690417,8.779563355463956
16.5,2.714141210299574,0.31843628778597355,8.523341448207669
17.0,2.796387913641985,0.33767166313393726,8.281381646563572
17.5,2.878634616984396,0.3574812287907954,8.052547616896064
18.0,2.9608813203268074,0.37786498475654806,7.83581818843165
18.5,3.043128023669219,0.39882293103119526,7.630273454439837
19.0,3.1253747270116303,0.42035506761473684,7.435082785480045
19.5,3.207621430354041,0.4424613945071726,7.249494464769724
